dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,recovery,at_stake,saved,saved_sheets,unearned
metrics,gated,metrics,ABCD,90,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,0.0,538,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000844,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,1.8e-05,0.002394,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.923507,0.044122,0.0,38,0,8,8
metrics,gated,metrics,ABCD,90,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.873197,0.125228,0.0,59,0,8,6
metrics,gated,metrics,ABCD,90,0.4,early_full,8,8,0,2,0,0,6,0,0.25,0.25,,,0.721723,0.264563,0.544776,134,73,8,3
metrics,gated,metrics,ABCD,90,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.99727,0.001367,0.0,17,0,8,14
metrics,gated,metrics,ABCD,90,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.996886,0.001559,0.0,12,0,8,4
metrics,gated,metrics,ABCD,90,0.4,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,0.894877,0.065221,0.0,62,0,8,0
metrics,gated,metrics,ABCD,90,0.4,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,0.867643,0.106147,0.0,45,0,8,8
metrics,gated,metrics,ABCD,90,0.4,double_shift,8,8,0,1,0,0,7,0,0.125,0.125,,,0.856432,0.133251,0.180328,61,11,8,3
metrics,gated,metrics,ABCD,90,0.4,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.745614,0.251022,0.0,53,0,8,0
metrics,gated,metrics,ABCD,90,0.4,deferred,8,8,0,1,0,0,7,0,0.125,0.125,,,0.750606,0.194988,0.206897,87,18,8,0
metrics,gated,metrics,ABCD,90,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.998663,0.000669,0.0,6,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_blank_1,8,8,0,1,0,0,7,0,0.125,0.125,,,0.027582,0.873708,0.486486,37,18,8,4
metrics,gated,metrics,ABCD,90,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000135,0.992376,0.0,32,0,8,5
metrics,gated,metrics,ABCD,90,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.102595,0.78211,0.0,49,0,8,9
metrics,gated,metrics,ABCD,90,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000969,0.983777,0.0,48,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000654,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000737,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000291,0.007137,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,2e-06,0.001423,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.004486,0.024899,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.001052,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,7.2e-05,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000141,0.008031,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_key_leakage,8,8,0,0,4,0,4,0,0.0,0.5,,,0.0,1.0,0.476562,512,244,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,3e-06,0.001492,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,2.8e-05,0.002421,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,row_skip_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.613863,0.380256,0.690476,84,58,8,0
metrics,gated,metrics,ABCD,90,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.857548,0.133694,0.0,58,0,8,1
metrics,gated,metrics,ABCD,90,0.55,early_full,8,8,0,2,3,0,3,0,0.25,0.625,,,0.247463,0.751119,0.681081,185,126,8,0
metrics,gated,metrics,ABCD,90,0.55,boundary,8,8,0,2,1,0,5,0,0.25,0.375,,,0.588624,0.39435,0.639344,61,39,8,4
metrics,gated,metrics,ABCD,90,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.992685,0.003695,0.0,11,0,8,2
metrics,gated,metrics,ABCD,90,0.55,whole_section,8,8,0,0,2,0,6,0,0.0,0.25,,,0.321889,0.632653,0.276596,94,26,8,0
metrics,gated,metrics,ABCD,90,0.55,anxiety,8,8,0,0,1,0,7,0,0.0,0.125,,,0.631298,0.282486,0.365079,63,23,8,5
metrics,gated,metrics,ABCD,90,0.55,double_shift,8,8,0,1,2,0,5,0,0.125,0.375,,,0.134229,0.834291,0.222973,148,33,8,0
metrics,gated,metrics,ABCD,90,0.55,self_corrected,8,8,0,1,0,0,7,0,0.125,0.125,,,0.699066,0.226738,0.219512,41,9,8,1
metrics,gated,metrics,ABCD,90,0.55,deferred,8,8,0,1,3,0,4,0,0.125,0.5,,,0.467688,0.516522,0.633663,101,64,8,3
metrics,gated,metrics,ABCD,90,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.998994,0.000503,0.0,6,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.066992,0.869787,0.0,62,0,8,1
metrics,gated,metrics,ABCD,90,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.00215,0.977607,0.0,51,0,8,5
metrics,gated,metrics,ABCD,90,0.55,scanner_row_delete_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.212379,0.717214,0.84058,69,58,8,17
metrics,gated,metrics,ABCD,90,0.55,scanner_row_delete_2,8,8,0,0,1,0,7,0,0.0,0.125,,,6e-06,0.998577,0.290909,55,16,8,2
metrics,gated,metrics,ABCD,90,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,3.9e-05,0.002824,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,6.5e-05,0.004599,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000202,0.005373,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,8e-06,0.001671,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000671,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,3e-06,0.001623,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,8.4e-05,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000965,0.016573,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_key_leakage,8,8,0,0,8,0,0,0,0.0,1.0,,,0.0,1.0,0.961686,522,502,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.001998,0.02193,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.007533,0.030827,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,row_skip_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.35903,0.573464,0.636364,110,70,8,6
metrics,gated,metrics,ABCD,90,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.228901,0.732418,0.0,161,0,8,0
metrics,gated,metrics,ABCD,90,0.7,early_full,8,8,0,5,2,0,1,0,0.625,0.875,,,0.124786,0.875107,0.9,220,198,8,5
metrics,gated,metrics,ABCD,90,0.7,boundary,8,8,0,0,1,0,7,0,0.0,0.125,,,0.391471,0.553901,0.169811,53,9,8,3
metrics,gated,metrics,ABCD,90,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.79618,0.124249,0.0,20,0,8,1
metrics,gated,metrics,ABCD,90,0.7,whole_section,8,8,0,3,1,0,4,0,0.375,0.5,,,0.468617,0.515023,0.760563,71,54,8,5
metrics,gated,metrics,ABCD,90,0.7,anxiety,8,8,0,1,4,0,3,0,0.125,0.625,,,0.124365,0.875318,0.677215,158,107,8,0
metrics,gated,metrics,ABCD,90,0.7,double_shift,8,8,0,2,1,0,5,0,0.25,0.375,,,0.247117,0.75144,0.366667,150,55,8,13
metrics,gated,metrics,ABCD,90,0.7,self_corrected,8,8,0,3,1,0,4,0,0.375,0.5,,,0.25185,0.723349,0.56,75,42,8,0
metrics,gated,metrics,ABCD,90,0.7,deferred,8,8,0,0,3,0,5,0,0.0,0.375,,,0.250611,0.727434,0.644628,121,78,8,5
metrics,gated,metrics,ABCD,90,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.995568,0.002229,0.0,4,0,8,1
metrics,gated,metrics,ABCD,90,0.7,scanner_blank_1,8,8,0,3,0,0,5,0,0.375,0.375,,,6.1e-05,0.995861,0.710526,76,54,8,3
metrics,gated,metrics,ABCD,90,0.7,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,0.999976,0.0,119,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_row_delete_1,8,8,0,2,2,0,4,0,0.25,0.5,,,0.074941,0.901228,0.801587,126,101,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.001592,0.985473,0.0,203,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.001206,0.013008,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1.7e-05,0.001605,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,2.2e-05,0.002271,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000862,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.022244,0.063989,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.009862,0.036507,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,9.3e-05,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.210573,0.303404,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_key_leakage,8,8,0,0,7,0,1,0,0.0,0.875,,,0.0,1.0,0.843866,538,454,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000596,0.016472,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.000135,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,row_skip_1,8,8,0,5,1,0,2,0,0.625,0.75,,,0.173804,0.796887,0.919355,186,171,8,0
metrics,gated,metrics,ABCD,90,0.85,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.180135,0.789542,0.0,130,0,8,1
metrics,gated,metrics,ABCD,90,0.85,early_full,8,8,0,7,1,0,0,0,0.875,1.0,,,0.0,1.0,0.966942,363,351,8,2
metrics,gated,metrics,ABCD,90,0.85,boundary,8,8,0,1,0,0,7,0,0.125,0.125,,,0.307121,0.630242,0.396552,58,23,8,2
metrics,gated,metrics,ABCD,90,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.826728,0.130306,0.0,19,0,8,0
metrics,gated,metrics,ABCD,90,0.85,whole_section,8,8,0,4,3,0,1,0,0.5,0.875,,,0.12013,0.877459,0.898396,187,168,8,0
metrics,gated,metrics,ABCD,90,0.85,anxiety,8,8,0,4,1,0,3,0,0.5,0.625,,,0.052341,0.910789,0.862745,153,132,8,3
metrics,gated,metrics,ABCD,90,0.85,double_shift,8,8,0,2,2,0,4,0,0.25,0.5,,,0.120325,0.87736,0.403846,260,105,8,2
metrics,gated,metrics,ABCD,90,0.85,self_corrected,8,8,0,3,0,0,5,0,0.375,0.375,,,0.210363,0.770396,0.394366,71,28,8,0
metrics,gated,metrics,ABCD,90,0.85,deferred,8,8,0,3,3,0,2,0,0.375,0.75,,,0.03879,0.930354,0.776978,139,108,8,0
metrics,gated,metrics,ABCD,90,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.999659,0.00017,0.0,7,0,8,1
metrics,gated,metrics,ABCD,90,0.85,scanner_blank_1,8,8,0,4,0,0,4,0,0.5,0.5,,,0.062881,0.875101,0.886364,132,117,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,0.0,119,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_row_delete_1,8,8,0,4,0,0,4,0,0.5,0.5,,,0.115062,0.880072,0.611842,152,93,8,4
metrics,gated,metrics,ABCD,90,0.85,scanner_row_delete_2,8,8,0,1,1,0,6,0,0.125,0.25,,,4.7e-05,0.997554,0.25,168,42,8,4
metrics,gated,metrics,ABCD,90,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,3e-06,0.00081,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.019856,0.070772,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000134,0.00588,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.002995,0.020039,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.176772,0.239403,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.00011,0.007985,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.000114,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.242373,0.308314,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_key_leakage,8,8,0,0,6,0,2,0,0.0,0.75,,,0.0,1.0,0.730129,541,395,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.291973,0.337986,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.183623,0.21956,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,row_skip_1,8,8,0,3,1,0,4,0,0.375,0.5,,,0.237138,0.749121,0.88785,214,190,8,0
metrics,gated,metrics,ABCD,90,0.95,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.088306,0.894937,0.0,247,0,8,0
metrics,gated,metrics,ABCD,90,0.95,early_full,8,8,0,4,2,0,2,0,0.5,0.75,,,0.0,1.0,0.832905,389,324,8,0
metrics,gated,metrics,ABCD,90,0.95,boundary,8,8,0,3,0,0,5,0,0.375,0.375,,,0.128095,0.845406,0.765306,98,75,8,1
metrics,gated,metrics,ABCD,90,0.95,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.446176,0.487432,0.0,32,0,8,0
metrics,gated,metrics,ABCD,90,0.95,whole_section,8,8,0,5,2,0,1,0,0.625,0.875,,,0.000124,0.996056,0.928205,195,181,8,0
metrics,gated,metrics,ABCD,90,0.95,anxiety,8,8,0,2,1,0,5,0,0.25,0.375,,,0.2055,0.748777,0.725389,193,140,8,3
metrics,gated,metrics,ABCD,90,0.95,double_shift,8,8,0,3,0,0,5,0,0.375,0.375,,,0.097834,0.885504,0.410714,224,92,8,10
metrics,gated,metrics,ABCD,90,0.95,self_corrected,8,8,0,4,0,0,4,0,0.5,0.5,,,0.027762,0.940782,0.577465,71,41,8,0
metrics,gated,metrics,ABCD,90,0.95,deferred,8,8,0,7,0,0,1,0,0.875,0.875,,,0.0,1.0,0.888,250,222,8,0
metrics,gated,metrics,ABCD,90,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.984228,0.008132,0.0,8,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_blank_1,8,8,0,6,0,0,2,0,0.75,0.75,,,2.7e-05,0.998181,0.945378,238,225,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,0.0,270,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_row_delete_1,8,8,0,4,0,0,4,0,0.5,0.5,,,0.0,0.999916,0.802817,142,114,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_row_delete_2,8,8,0,1,0,0,7,0,0.125,0.125,,,0.0,0.999934,0.293578,109,32,8,2
metrics,gated,metrics,ABCD,90,0.95,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.000125,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,9e-06,0.001203,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.008495,0.03437,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.357504,0.368811,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.162971,0.201591,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,8e-06,0.00245,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.000132,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.097562,0.198675,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_key_leakage,8,8,0,0,5,0,3,0,0.0,0.625,,,0.0,1.0,0.599229,519,311,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.403695,0.461738,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000968,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997062,0.00147,0.0,30,0,8,10
metrics,gated,metrics,ABCD,100,0.26,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997604,0.001199,0.0,24,0,8,13
metrics,gated,metrics,ABCD,100,0.26,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,0.872683,0.126159,0.0,58,0,8,12
metrics,gated,metrics,ABCD,100,0.26,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.875036,0.106721,0.0,42,0,8,3
metrics,gated,metrics,ABCD,100,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997476,0.001263,0.0,8,0,8,6
metrics,gated,metrics,ABCD,100,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997242,0.00138,0.0,14,0,8,14
metrics,gated,metrics,ABCD,100,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,0.872729,0.123101,0.0,33,0,8,3
metrics,gated,metrics,ABCD,100,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997601,0.0012,0.0,24,0,8,35
metrics,gated,metrics,ABCD,100,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.997439,0.001281,0.0,13,0,8,3
metrics,gated,metrics,ABCD,100,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,0.994804,0.002604,0.0,40,0,8,0
metrics,gated,metrics,ABCD,100,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.998105,0.000948,,0,0,8,4
metrics,gated,metrics,ABCD,100,0.26,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.042698,0.839459,0.0,26,0,8,22
metrics,gated,metrics,ABCD,100,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000619,0.981557,0.0,12,0,8,13
metrics,gated,metrics,ABCD,100,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.121687,0.669704,0.0,10,0,8,16
metrics,gated,metrics,ABCD,100,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1e-05,0.997316,0.0,27,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000957,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,2e-06,0.001199,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,7e-06,0.002213,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,2.7e-05,0.004827,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1.4e-05,0.003651,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000954,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,9.4e-05,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.006644,0.03435,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,0.0,587,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,1e-06,0.000979,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.010748,0.037128,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.84533,0.121944,0.0,61,0,8,8
metrics,gated,metrics,ABCD,100,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.990768,0.00464,0.0,27,0,8,33
metrics,gated,metrics,ABCD,100,0.4,early_full,8,8,0,1,0,0,7,0,0.125,0.125,,,0.772684,0.192488,0.322222,90,29,8,17
metrics,gated,metrics,ABCD,100,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.847658,0.11563,0.0,59,0,8,13
metrics,gated,metrics,ABCD,100,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.99195,0.004048,0.0,11,0,8,5
metrics,gated,metrics,ABCD,100,0.4,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.800896,0.168526,0.238095,63,15,8,0
metrics,gated,metrics,ABCD,100,0.4,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,0.960391,0.021175,0.0,32,0,8,21
metrics,gated,metrics,ABCD,100,0.4,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,0.981119,0.009565,0.0,50,0,8,8
metrics,gated,metrics,ABCD,100,0.4,self_corrected,8,8,0,1,0,0,7,0,0.125,0.125,,,0.770142,0.186764,0.393939,33,13,8,1
metrics,gated,metrics,ABCD,100,0.4,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,0.989687,0.005177,0.0,34,0,8,4
metrics,gated,metrics,ABCD,100,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.98955,0.005272,0.0,5,0,8,2
metrics,gated,metrics,ABCD,100,0.4,scanner_blank_1,8,8,0,2,0,0,6,0,0.25,0.25,,,0.054769,0.860168,0.891892,74,66,8,7
metrics,gated,metrics,ABCD,100,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,6.7e-05,0.996517,0.0,83,0,8,1
metrics,gated,metrics,ABCD,100,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.168738,0.684986,0.0,44,0,8,16
metrics,gated,metrics,ABCD,100,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000104,0.994146,0.0,43,0,8,7
metrics,gated,metrics,ABCD,100,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,2e-06,0.00078,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.000569,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.004092,0.024308,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,3.3e-05,0.005106,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,1.1e-05,0.001788,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,2e-06,0.001273,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,7.8e-05,,0,0,8,0
