dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,n_scored,recovery,at_stake,saved,saved_sheets,unearned
metrics,gated,metrics,ABCD,90,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.124425,0.124425,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.01094,0.01094,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.004148,0.004148,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,4e-05,4e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.010131,0.010131,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,8,0.0,538,0,8,0
metrics,gated,metrics,ABCD,90,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.003809,0.003809,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.017797,0.017797,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,row_skip_1,8,8,0,1,0,0,7,0,0.125,0.125,,,0.32723,0.444769,8,0.0,38,0,8,12
metrics,gated,metrics,ABCD,90,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.430293,0.319019,8,0.0,63,0,8,5
metrics,gated,metrics,ABCD,90,0.4,early_full,8,8,0,2,0,0,6,0,0.25,0.25,,,0.023346,0.858757,8,0.554745,137,76,8,4
metrics,gated,metrics,ABCD,90,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.649887,0.126472,8,0.0,17,0,8,12
metrics,gated,metrics,ABCD,90,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.547837,0.154814,8,0.0,12,0,8,4
metrics,gated,metrics,ABCD,90,0.4,whole_section,8,8,0,1,0,0,7,0,0.125,0.125,,,0.37537,0.343691,8,0.080645,62,5,8,0
metrics,gated,metrics,ABCD,90,0.4,anxiety,8,8,0,1,0,0,7,0,0.125,0.125,,,0.397545,0.381583,8,0.0,46,0,8,6
metrics,gated,metrics,ABCD,90,0.4,double_shift,8,8,0,1,0,0,7,0,0.125,0.125,,,0.46998,0.297037,8,0.180328,61,11,8,3
metrics,gated,metrics,ABCD,90,0.4,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.620022,0.258154,8,0.0,53,0,8,0
metrics,gated,metrics,ABCD,90,0.4,deferred,8,8,0,1,2,0,5,0,0.125,0.375,,,0.215256,0.593915,8,0.126437,87,11,8,0
metrics,gated,metrics,ABCD,90,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.90845,0.003188,8,0.0,6,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_blank_1,8,8,0,1,0,0,7,0,0.125,0.125,,,0.002708,0.930196,8,0.351351,37,13,8,4
metrics,gated,metrics,ABCD,90,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,9e-06,0.996437,8,0.0,32,0,8,5
metrics,gated,metrics,ABCD,90,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.026393,0.795789,8,0.0,49,0,8,9
metrics,gated,metrics,ABCD,90,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000666,0.975126,8,0.0,48,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.029151,0.029151,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.008915,0.008915,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.120742,0.120742,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.033462,0.033462,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.033508,0.033508,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0162,0.0162,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,2.3e-05,2.3e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.060686,0.060686,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_key_leakage,8,8,0,0,4,0,4,0,0.0,0.5,,,0.0,1.0,8,0.482422,512,247,8,0
metrics,gated,metrics,ABCD,90,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.08645,0.08645,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.090076,0.090076,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,row_skip_1,8,8,0,3,0,0,5,0,0.375,0.375,,,0.317151,0.488029,8,0.511905,84,43,8,0
metrics,gated,metrics,ABCD,90,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.118391,0.758765,8,0.0,63,0,8,1
metrics,gated,metrics,ABCD,90,0.55,early_full,8,8,0,5,0,0,3,0,0.625,0.625,,,0.002069,0.960743,8,0.524064,187,98,8,0
metrics,gated,metrics,ABCD,90,0.55,boundary,8,8,0,3,0,0,5,0,0.375,0.375,,,0.177982,0.69525,8,0.698413,63,44,8,4
metrics,gated,metrics,ABCD,90,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.767057,0.091571,8,0.0,11,0,8,2
metrics,gated,metrics,ABCD,90,0.55,whole_section,8,8,0,2,1,0,5,0,0.25,0.375,,,0.113039,0.793095,8,0.385417,96,37,8,0
metrics,gated,metrics,ABCD,90,0.55,anxiety,8,8,0,3,0,0,5,0,0.375,0.375,,,0.045321,0.799656,8,0.4,65,26,8,4
metrics,gated,metrics,ABCD,90,0.55,double_shift,8,8,0,2,3,0,3,0,0.25,0.625,,,0.103997,0.853817,8,0.290541,148,43,8,0
metrics,gated,metrics,ABCD,90,0.55,self_corrected,8,8,0,1,1,0,6,0,0.125,0.25,,,0.193135,0.573632,8,0.341463,41,14,8,1
metrics,gated,metrics,ABCD,90,0.55,deferred,8,8,0,1,3,0,4,0,0.125,0.5,,,0.110266,0.685225,8,0.524752,101,53,8,3
metrics,gated,metrics,ABCD,90,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.884389,0.010715,8,0.0,6,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.039093,0.842378,8,0.0,62,0,8,1
metrics,gated,metrics,ABCD,90,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.8e-05,0.996489,8,0.0,51,0,8,5
metrics,gated,metrics,ABCD,90,0.55,scanner_row_delete_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.143298,0.751822,8,0.826087,69,57,8,17
metrics,gated,metrics,ABCD,90,0.55,scanner_row_delete_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.0,0.999046,8,0.2,55,11,8,2
metrics,gated,metrics,ABCD,90,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.115224,0.115224,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.024628,0.024628,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.127869,0.127869,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.118339,0.118339,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0089,0.0089,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.056348,0.056348,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,2.7e-05,2.7e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.2588,0.2588,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_key_leakage,8,8,0,0,6,0,2,0,0.0,0.75,,,0.0,1.0,8,0.724138,522,378,8,0
metrics,gated,metrics,ABCD,90,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.370817,0.370817,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.111307,0.111307,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,row_skip_1,8,8,0,4,0,0,4,0,0.5,0.5,,,0.098304,0.840403,8,0.747748,111,83,8,6
metrics,gated,metrics,ABCD,90,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.047399,0.893041,8,0.0,166,0,8,0
metrics,gated,metrics,ABCD,90,0.7,early_full,8,8,0,6,0,0,2,0,0.75,0.75,,,0.076664,0.880878,8,0.731818,220,161,8,4
metrics,gated,metrics,ABCD,90,0.7,boundary,8,8,0,2,0,0,6,0,0.25,0.25,,,0.150016,0.766557,8,0.363636,55,20,8,2
metrics,gated,metrics,ABCD,90,0.7,short_local,8,8,0,1,0,0,7,0,0.125,0.125,,,0.477371,0.406136,8,0.2,20,4,8,1
metrics,gated,metrics,ABCD,90,0.7,whole_section,8,8,0,4,0,0,4,0,0.5,0.5,,,0.127253,0.797664,8,0.774648,71,55,8,5
metrics,gated,metrics,ABCD,90,0.7,anxiety,8,8,0,5,1,0,2,0,0.625,0.75,,,0.064742,0.884822,8,0.75625,160,121,8,0
metrics,gated,metrics,ABCD,90,0.7,double_shift,8,8,0,2,1,0,5,0,0.25,0.375,,,0.108044,0.790257,8,0.286667,150,43,8,13
metrics,gated,metrics,ABCD,90,0.7,self_corrected,8,8,0,4,1,0,3,0,0.5,0.625,,,0.183861,0.746685,8,0.56,75,42,8,0
metrics,gated,metrics,ABCD,90,0.7,deferred,8,8,0,3,1,0,4,0,0.375,0.5,,,0.073227,0.810147,8,0.644628,121,78,8,5
metrics,gated,metrics,ABCD,90,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.854166,0.031361,8,0.0,4,0,8,1
metrics,gated,metrics,ABCD,90,0.7,scanner_blank_1,8,8,0,3,0,0,5,0,0.375,0.375,,,9.6e-05,0.9891,8,0.657895,76,50,8,3
metrics,gated,metrics,ABCD,90,0.7,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,0.999981,8,0.0,119,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_row_delete_1,8,8,0,2,2,0,4,0,0.25,0.5,,,0.062931,0.881342,8,0.777778,126,98,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.000857,0.979644,8,0.0,203,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.074098,0.074098,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.087044,0.087044,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.046096,0.046096,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.013457,0.013457,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.211937,0.211937,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.161764,0.161764,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,4.1e-05,4.1e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.844932,0.844932,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_key_leakage,8,8,0,0,7,0,1,0,0.0,0.875,,,0.0,1.0,8,0.840149,538,452,8,0
metrics,gated,metrics,ABCD,90,0.7,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.615681,0.615681,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000216,0.000216,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,row_skip_1,8,8,0,6,0,0,2,0,0.75,0.75,,,0.109697,0.875346,8,0.925532,188,174,8,0
metrics,gated,metrics,ABCD,90,0.85,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.094975,0.876466,8,0.0,133,0,8,0
metrics,gated,metrics,ABCD,90,0.85,early_full,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,0.95393,369,352,8,2
metrics,gated,metrics,ABCD,90,0.85,boundary,8,8,0,2,0,0,6,0,0.25,0.25,,,0.22088,0.749161,8,0.661017,59,39,8,1
metrics,gated,metrics,ABCD,90,0.85,short_local,8,8,0,1,0,0,7,0,0.125,0.125,,,0.434894,0.410138,8,0.210526,19,4,8,0
metrics,gated,metrics,ABCD,90,0.85,whole_section,8,8,0,5,0,0,3,0,0.625,0.625,,,2.1e-05,0.996813,8,0.619048,189,117,8,1
metrics,gated,metrics,ABCD,90,0.85,anxiety,8,8,0,4,1,0,3,0,0.5,0.625,,,2e-06,0.999009,8,0.818182,154,126,8,2
metrics,gated,metrics,ABCD,90,0.85,double_shift,8,8,0,2,2,0,4,0,0.25,0.5,,,0.003195,0.963224,8,0.396154,260,103,8,2
metrics,gated,metrics,ABCD,90,0.85,self_corrected,8,8,0,6,0,0,2,0,0.75,0.75,,,0.006931,0.943429,8,0.760563,71,54,8,0
metrics,gated,metrics,ABCD,90,0.85,deferred,8,8,0,3,2,0,3,0,0.375,0.625,,,0.0,0.999857,8,0.697842,139,97,8,0
metrics,gated,metrics,ABCD,90,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.982396,0.000166,8,0.0,7,0,8,1
metrics,gated,metrics,ABCD,90,0.85,scanner_blank_1,8,8,0,6,0,0,2,0,0.75,0.75,,,0.038454,0.8447,8,0.969697,132,128,8,1
metrics,gated,metrics,ABCD,90,0.85,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,8,0.0,119,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_row_delete_1,8,8,0,5,0,0,3,0,0.625,0.625,,,0.034282,0.903358,8,0.769737,152,117,8,4
metrics,gated,metrics,ABCD,90,0.85,scanner_row_delete_2,8,8,0,2,1,0,5,0,0.25,0.375,,,0.0,0.999937,8,0.267857,168,45,8,4
metrics,gated,metrics,ABCD,90,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.015742,0.015742,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.239765,0.239765,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.205103,0.205103,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.166825,0.166825,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.366983,0.366983,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.376237,0.376237,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,5.5e-05,5.5e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.5993,0.5993,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_key_leakage,8,8,0,0,6,0,2,0,0.0,0.75,,,0.0,1.0,8,0.730129,541,395,8,0
metrics,gated,metrics,ABCD,90,0.85,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.586255,0.586255,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.293254,0.293254,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,row_skip_1,8,8,0,4,0,0,4,0,0.5,0.5,,,0.064726,0.881546,8,0.902326,215,194,8,0
metrics,gated,metrics,ABCD,90,0.95,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,0.999904,8,0.0,253,0,8,0
metrics,gated,metrics,ABCD,90,0.95,early_full,8,8,0,5,0,0,3,0,0.625,0.625,,,0.0,1.0,8,0.749361,391,293,8,0
metrics,gated,metrics,ABCD,90,0.95,boundary,8,8,0,3,0,0,5,0,0.375,0.375,,,0.075899,0.879937,8,0.77551,98,76,8,1
metrics,gated,metrics,ABCD,90,0.95,short_local,8,8,0,1,0,0,7,0,0.125,0.125,,,0.099817,0.842936,8,0.1875,32,6,8,0
metrics,gated,metrics,ABCD,90,0.95,whole_section,8,8,0,7,0,0,1,0,0.875,0.875,,,0.0,0.999976,8,0.939394,198,186,8,0
metrics,gated,metrics,ABCD,90,0.95,anxiety,8,8,0,2,1,0,5,0,0.25,0.375,,,0.073334,0.870941,8,0.716495,194,139,8,3
metrics,gated,metrics,ABCD,90,0.95,double_shift,8,8,0,2,0,0,6,0,0.25,0.25,,,4.1e-05,0.995403,8,0.245536,224,55,8,10
metrics,gated,metrics,ABCD,90,0.95,self_corrected,8,8,0,5,0,0,3,0,0.625,0.625,,,3e-06,0.998797,8,0.647887,71,46,8,0
metrics,gated,metrics,ABCD,90,0.95,deferred,8,8,0,7,1,0,0,0,0.875,1.0,,,0.0,1.0,8,0.916,250,229,8,0
metrics,gated,metrics,ABCD,90,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.839209,0.122788,8,0.0,8,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_blank_1,8,8,0,7,0,0,1,0,0.875,0.875,,,0.0,0.999945,8,0.983193,238,234,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.0,1.0,8,0.0,270,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_row_delete_1,8,8,0,5,0,0,3,0,0.625,0.625,,,0.0,0.999789,8,0.859155,142,122,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_row_delete_2,8,8,0,1,0,0,7,0,0.125,0.125,,,0.0,0.999993,8,0.293578,109,32,8,2
metrics,gated,metrics,ABCD,90,0.95,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.00086,0.00086,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.051271,0.051271,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.246165,0.246165,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.437905,0.437905,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.253098,0.253098,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.069132,0.069132,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,8.9e-05,8.9e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.840294,0.840294,8,,0,0,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_key_leakage,8,8,0,0,5,0,3,0,0.0,0.625,,,0.0,1.0,8,0.595376,519,309,8,0
metrics,gated,metrics,ABCD,90,0.95,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.909118,0.909118,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.011031,0.011031,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.589237,0.064092,8,0.0,32,0,8,8
metrics,gated,metrics,ABCD,100,0.26,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.365871,0.192587,8,0.0,26,0,8,11
metrics,gated,metrics,ABCD,100,0.26,early_full,8,8,0,1,0,0,7,0,0.125,0.125,,,0.523698,0.177091,8,0.644068,59,38,8,17
metrics,gated,metrics,ABCD,100,0.26,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.495462,0.208353,8,0.0,43,0,8,2
metrics,gated,metrics,ABCD,100,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.809087,0.011627,8,0.0,8,0,8,6
metrics,gated,metrics,ABCD,100,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,0.616977,0.092238,8,0.0,15,0,8,13
metrics,gated,metrics,ABCD,100,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,0.537128,0.180537,8,0.0,36,0,8,3
metrics,gated,metrics,ABCD,100,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,0.829585,0.010053,8,0.0,24,0,8,35
metrics,gated,metrics,ABCD,100,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.798185,0.012273,8,0.0,13,0,8,3
metrics,gated,metrics,ABCD,100,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,0.694887,0.04523,8,0.0,40,0,8,0
metrics,gated,metrics,ABCD,100,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.842328,0.008467,8,,0,0,8,4
metrics,gated,metrics,ABCD,100,0.26,scanner_blank_1,8,8,0,1,0,0,7,0,0.125,0.125,,,0.005933,0.883018,8,0.038462,26,1,8,22
metrics,gated,metrics,ABCD,100,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,7e-05,0.989937,8,0.0,12,0,8,13
metrics,gated,metrics,ABCD,100,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,0.026402,0.735072,8,0.0,10,0,8,16
metrics,gated,metrics,ABCD,100,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,3e-06,0.997055,8,0.0,27,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.010808,0.010808,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.012869,0.012869,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.085588,0.085588,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.239042,0.239042,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.008407,0.008407,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.008213,0.008213,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,3.6e-05,3.6e-05,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.208617,0.208617,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_key_leakage,8,8,0,1,3,0,4,0,0.125,0.5,,,0.0,1.0,8,0.473595,587,278,8,0
metrics,gated,metrics,ABCD,100,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.005943,0.005943,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.12,0.12,8,,0,0,8,0
metrics,gated,metrics,ABCD,100,0.4,row_skip_1,8,8,0,1,0,0,7,0,0.125,0.125,,,0.296608,0.426248,8,0.063492,63,4,8,8
metrics,gated,metrics,ABCD,100,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,0.161108,0.467975,8,0.0,28,0,8,32
metrics,gated,metrics,ABCD,100,0.4,early_full,8,8,0,2,0,0,6,0,0.25,0.25,,,0.302074,0.436994,8,0.315217,92,29,8,17
metrics,gated,metrics,ABCD,100,0.4,boundary,8,8,0,1,0,0,7,0,0.125,0.125,,,0.420293,0.406957,8,0.186441,59,11,8,12
metrics,gated,metrics,ABCD,100,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.810157,0.017873,8,0.0,11,0,8,5
metrics,gated,metrics,ABCD,100,0.4,whole_section,8,8,0,2,0,0,6,0,0.25,0.25,,,0.288178,0.430735,8,0.2,65,13,8,0
metrics,gated,metrics,ABCD,100,0.4,anxiety,8,8,0,0,1,0,7,0,0.0,0.125,,,0.421588,0.268436,8,0.0,34,0,8,21
metrics,gated,metrics,ABCD,100,0.4,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,0.498146,0.241189,8,0.0,50,0,8,8
metrics,gated,metrics,ABCD,100,0.4,self_corrected,8,8,0,2,0,0,6,0,0.25,0.25,,,0.430734,0.402309,8,0.545455,33,18,8,1
metrics,gated,metrics,ABCD,100,0.4,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,0.74754,0.020836,8,0.0,34,0,8,4
metrics,gated,metrics,ABCD,100,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.700804,0.116389,8,0.0,5,0,8,2
metrics,gated,metrics,ABCD,100,0.4,scanner_blank_1,8,8,0,2,0,0,6,0,0.25,0.25,,,0.018734,0.881034,8,0.648649,74,48,8,7
metrics,gated,metrics,ABCD,100,0.4,scanner_blank_2,8,8,0,4,0,0,4,0,0.5,0.5,,,1e-06,0.999246,8,0.409639,83,34,8,1
